index	coefficient	p_value	random_intercept_variance	residual_variance	log_likelihood	aic	bic	bse	q_value
ACADM	-0.2791737403700597	0.0004865312852647163	0.44764228223543684	0.11824900333980945	-183.46707270129582			0.08003687039179086	0.0013662112381385017
PC	0.12840451969669	0.24512988790168422	0.3968752369510993	0.22910708088483456	-320.1298020651909			0.1104783135986934	0.3365702956126437
CYP2A6	0.552031253307664	4.62954573655246e-08	0.5116559424117195	0.19735267321121452	-292.2621176439918			0.10101246153767006	2.2514075774686684e-07
MTHFD1	-1.7738822094514168	1.117356494473427e-59	0.10786024668715309	0.2191917520719132	-302.82423747916755			0.10887781960863568	1.0302528790309719e-57
CYP2C9	-0.69026434553605	9.245582856266232e-08	0.29161059716637533	0.324615911138995	-395.24756015676826			0.12923976007865756	4.362211315110978e-07
ADH5	-0.5654211274049892	7.806528205633391e-06	0.26748462637454373	0.3073478011058628	-379.92383094529873			0.12648047158442888	2.8197439016613557e-05
PABPC1	0.4349827912903188	0.00409641557788071	0.14706764782188841	0.4488463982330154	-455.8762647640656			0.15152814989914354	0.00976967057683605
HARS1	-0.10594739043710122	0.6069779765449284	0.20893548277951948	0.7690339676015634	-537.4245954487822			0.20596626283358202	0.6970637580242218
COL6A1	-0.29550578537419564	0.07497475521614028	0.26355820052294043	0.4907889837771962	-451.9161238121335			0.165956797897475	0.1259952208796334
COL6A2	-0.35806427423978526	0.025669366970571785	0.25535460089434703	0.4718154911198167	-449.3485467549517			0.16048219283158768	0.04960085227054992
COL6A3	-0.3366106838113207	0.03304050324325891	0.2331561311431862	0.4459724353641562	-439.6756308009392			0.15791524744989358	0.06218758502325812
SLC25A4	0.7410170608134112	7.523471999636802e-09	0.17664653841764316	0.3155101654114934	-384.4887279151917			0.1282302373514678	4.067815140176296e-08
IMPDH2	-0.12753327932854358	0.43673697958424873	0.09106635574232184	0.48906764193935454	-440.8349094158725			0.1639845708320298	0.5339107063972107
TPR	-0.39310469670901593	0.035650642391665655	0.17285937211357366	0.6123890876059035	-463.1224975366324			0.1871134314837824	0.06659631802992479
PIP	0.16807898007244296	0.4277357539799549	0.3742610819772042	0.7455680151874293	-487.007946405806			0.2119340185878668	0.5255384246147505
BCKDHA	-0.12489528091364302	0.379037679847851	0.20803363078272288	0.3865612440559288	-422.04468663381044			0.14197957112059786	0.47888577693404105
ACTN1	-0.5804399612503373	1.9135599479590178e-05	0.28881449184632996	0.3341337136752718	-379.88772576107453			0.13578352207089028	6.49416738673811e-05
PEPD	0.18526155390595214	0.2519318634853912	0.14495693226295983	0.45087854689345075	-415.15514254086406			0.1617059095714351	0.34455096176595923
XRCC6	-0.19101105808632007	0.23632945874902267	0.054041688685224964	0.4926418212273808	-453.57696985506936			0.16129813129768356	0.3278482770374888
XRCC5	-0.3652243699576468	0.05596887759088911	0.07732242966603046	0.6722986402110595	-510.59604681979226			0.19108909802960267	0.0981287169040664
COX4I1	1.5238132661912709	8.893378529013959e-30	0.28383553020223656	0.34553622694748065	-404.5741012623778			0.13444492478722958	2.211910288430472e-28
LAMP2	-0.3566655891952593	0.019519596475721688	0.19598361611628126	0.4209949985378127	-427.15883354652806			0.15271773222865728	0.0392874190337936
RNH1	-0.9718584223995137	1.011869282152719e-12	0.19140336201240146	0.3510353779652794	-400.85260584884327			0.136326892338517	8.081029450586624e-12
EEF2	0.8172574395917657	1.7915279258654816e-08	0.2273892120971331	0.4028480318282968	-434.03354084313105			0.14513502987695043	9.120029587519893e-08
KRT10	0.3267186732690577	0.3316434144472573	0.9348344057933938	1.9192685430675815	-688.1185790375268			0.33654270101002903	0.43315167633358964
KRT13	0.18287408002321565	0.4469025100710745	0.15595227199295048	0.7415774262006768	-382.9270623165319			0.24043740713726058	0.5429569225636711
KRT5	0.259919682889324	0.5889488264709131	1.1730859607988602	3.968413178463472	-823.91310589875			0.48101212155310336	0.6808498717701592
PDIA4	0.411523494874031	0.0036366011458428596	0.1496643760356695	0.36844281465276135	-407.34952949926446			0.14151057789051302	0.00876914486829975
TPT1	0.04333521864656474	0.8072402397690952	0.12545958545852895	0.4799905616228689	-367.00707880895936			0.1776122085965851	0.8570381102659476
ALAD	-1.7371767384713086	4.2038550766749906e-70	0.3058420096649253	0.18582894188673857	-280.09311961452227			0.0981463804963585	7.3189116884911585e-68
PLS3	-0.7514289005174123	1.932195550967927e-07	0.14817162337818282	0.39746228702787384	-431.5624822339105			0.14434607580894648	8.647692684409155e-07
APEH	-0.6399580079040859	4.0033566054812535e-09	0.24830725388673	0.22652074696248786	-314.1464119928851			0.10876139852648224	2.233924310943225e-08
ETFA	-0.30937827997066947	0.020859208728915658	0.22102219540565443	0.3469874584850693	-405.6917365353697			0.13389966717228952	0.04164665412504835
PRKAR2A	0.007845601333113572	0.9620769683704519	0.15055534651742508	0.47547203224209794	-426.4933868213127			0.16500596151929012	0.9670762135871575
ENO3	0.9222621988415102	1.3780500160240844e-11	0.5914284023162334	0.3532174885534441	-412.83588792104			0.13642535987272644	1.0123143788598864e-10
PRKCSH	-0.957249019777034	1.6836295812786913e-16	0.25621302555101255	0.25624321670947736	-339.7086344013403			0.11613290029357602	1.7873165250037813e-15
FDPS	-0.18133895871575284	0.060576455453629996	1.0727206943338412	0.17945478545367477	-278.48333966085397			0.09663297305028465	0.10483460133674932
COX7A2	1.2709708394642596	9.47505323236541e-23	0.14052179742744583	0.31875904401260363	-383.53077280197544			0.12946096739277244	1.6332740274800177e-21
AKR1A1	-0.21529688283953327	0.0780873522089023	0.35400119236473915	0.27676337265704026	-355.16130000447924			0.12219633344402939	0.1302357193176128
HSP90B1	0.8544260708875117	7.65575436490169e-09	0.16746654140476477	0.4016477672999571	-430.56316124538307			0.14793034142473765	4.126522708759703e-08
SNRPB	-0.35660062527790803	0.03970498167413335	0.18802245111474422	0.45873588981103924	-366.4570558770238			0.17337599616091562	0.07276460325754333
IDE	-0.22408527638222991	0.35451415476676307	0.21649506870057797	1.0369015684180618	-577.2062624076516			0.24202702430267659	0.455168984844347
COX6B1	0.6369821804058963	1.3792107823020783e-05	0.24291217804847703	0.3395007088348724	-345.9480875770191			0.14652885696986045	4.83140034605215e-05
HNRNPL	-0.5325096697739105	0.0016682520724826818	0.08164610942459646	0.47060673904326816	-393.53493739918486			0.16938935769675323	0.004309238662006452
DARS1	0.5557477118923229	0.0006795086836357998	0.15976682908344247	0.5150289360414781	-483.8699583734708			0.1635650763197175	0.0018659694293531976
DAO	-0.5228217044326716	0.0006316570047318927	0.09318559258472348	0.3986479374735716	-372.80520350401093			0.1529772336954276	0.0017428127499813395
JUP	-0.021370582983832397	0.9215704926320711	0.1365723109279321	0.810364115332225	-518.6738157196689			0.2170579802323289	0.9415811195260774
UQCRB	0.6107178041613335	1.4727714809893745e-08	0.2423010944833532	0.21876138738059794	-307.4806250085892			0.10781103975096368	7.563702502662245e-08
ANPEP	0.23320375596858103	0.22235104543129236	0.1629284369081615	0.615642140844351	-460.1219171388004			0.1911035755497552	0.31244000814841
GSPT1	-0.33526923899013517	0.06027377144051819	0.03789937785055097	0.5722022743317381	-448.74531082651856			0.1784499708639621	0.1045185618306197
EZR	0.19590191341121668	0.18353154266836247	0.14422659441903377	0.4109648662227623	-434.40987622630405			0.14729913265631292	0.26407307089720583
HPGD	0.39909341723509534	3.997911179934767e-05	0.4236549232032812	0.17375441122944832	-260.1801937124683			0.0971597488768279	0.00012841998827059834
NME1	-0.10754295816752077	0.5155748214129714	0.053395798563440594	0.5257225381463372	-479.97171130246943			0.16540445261116432	0.6110386413070001
PHKG2	-0.6136887460304811	1.0549126125074635e-05	0.25677999836255894	0.36409160619219366	-397.9988149254116			0.13929741372109686	3.740535353106912e-05
RPS2	0.4922180671207499	0.0023489908627885147	0.25732640951780666	0.5005083661764006	-476.42874234923534			0.16179969887299303	0.0058927854353239256
DSP	0.039239721144716674	0.8560641102381459	0.2507809836775353	0.8505347850215749	-552.7685405680027			0.2163319342429596	0.8929943774263702
COX7C	1.068297151034976	4.846167361955126e-18	0.193127529480981	0.28427208372559626	-351.1570819985411			0.12340361677625424	5.818743018733706e-17
NQO2	-0.5390715350901876	5.177167474853912e-05	0.6437104072799067	0.2912996501566881	-327.4601951804516			0.13318690560886726	0.00016477968142085303
H2AX	-0.39066324392706137	0.016791269884763805	0.1482460961349024	0.5213966159243869	-484.84566133610474			0.16337220999846883	0.03455508376994537
PFKFB1	-0.34045673484640987	0.03256997937899059	0.3090219551376933	0.39645490891916996	-360.4569034683484			0.1592895903425005	0.061450574183159704
CBR1	-0.3787343547008831	4.4690205212181956e-10	0.33651144562871865	0.06826149464915343	-69.63271348319267			0.06072673754609482	2.8190451911017677e-09
ACADS	-0.4542017426781705	7.028760442740662e-05	0.29905087081638543	0.2510018314104467	-342.38639701056354			0.1142556753880746	0.000220487782537144
POR	-1.5942367668996908	3.087474013984083e-43	0.5636500875315313	0.2441019738519101	-332.4454589474469			0.11564034789766606	1.2216573314423383e-41
ATP2A2	0.10352007259983026	0.4756573298679615	0.12798867364300978	0.3984852948795539	-426.3735487404783			0.1451274554644553	0.5707232331496355
UGT2B7	-1.2533946883081346	3.1415573328098437e-27	0.4776197578724698	0.25748631815635437	-349.153454711055			0.11596504164344816	7.103183527820699e-26
FAH	-0.06269161971447441	0.6185725752956881	0.7743543372147685	0.30712573681053934	-389.07788632041365			0.12591854550225468	0.7075787474308758
HSPA6	-0.16127763818989002	0.2465279982675309	0.18387202618111612	0.3387782827612759	-370.8995206313639			0.13917355922693747	0.33822320329690414
GOT1	-0.1885421823773329	0.1432243680485143	0.37964691331528927	0.31500432588052396	-380.38856537787274			0.12879543746615285	0.21645279928165223
AKR1C4	-0.9362412206169431	2.183247895005199e-22	0.2977055435720693	0.17737665686662737	-267.2894702286867			0.09619365748169612	3.654840947311588e-21
PRKACA	-0.2593085353973338	0.11826770472855395	0.027867190442862233	0.5329525066173787	-473.2643933904751			0.1660014347638815	0.18433668212391444
DDX5	-0.02449107655220564	0.8807717217808291	0.04515976046731947	0.448424774234155	-388.31514848241864			0.16328364882497687	0.9116668059574455
PFKL	-1.1422323269712176	1.8686618329641884e-14	0.08247950852632986	0.43096243057494943	-443.0765415744195			0.14912900865466253	1.668379615995206e-13
PSMC3	-0.37237755695324515	0.019061841988384152	0.0993266226712884	0.47567376612800366	-455.0384713545393			0.1588425042257495	0.038499613575147106
TCP1	-1.3978348194164332	2.46012432094434e-22	0.11228436184928839	0.40287401191116695	-432.7805435680625			0.1437993732376861	4.0791204216800916e-21
ARF4	-0.22065856943132664	0.17321752316315497	0.08022761105449816	0.49003863253121505	-462.11057215949336			0.162018098998334	0.25236126177996054
RPL7	0.7694783333334805	1.505152443612671e-07	0.3063776927279427	0.41388326232017025	-446.4291802137275			0.14651349426301113	6.914169932268233e-07
VCL	-0.2884833060237598	0.06706884963703451	0.16603036276195918	0.4542068122882302	-448.59897026245585			0.15753678230369184	0.1143651980588414
RPL17	0.7714686884448205	6.453123352116084e-07	0.08932436277036175	0.46360058598286435	-455.51028962122746			0.15500246334194157	2.6877721904387805e-06
PGAM1	-0.03363427463773949	0.6054253480863898	0.31356813260578953	0.07555937026561388	-84.96936808037117			0.06510517978468461	0.6961991618351417
RCC1	-0.9599349729355081	3.529179095661186e-06	0.12358793836062176	0.647267956756293	-413.9881610135742			0.2070011092501601	1.3415503942240445e-05
UGT1A6	-1.7665551137666302	1.367391739153777e-64	0.22085617230250218	0.20764266929230754	-300.65155324011357			0.10409820250611966	1.7004492984762328e-62
NCL	-0.30003404700533104	0.06036683871499402	0.05886903341427267	0.4719586005548306	-431.61645392321134			0.15975362896832776	0.10457578726647224
NDUFV2	0.8978113792338106	2.6961540817064358e-12	0.18324605071757638	0.3076863356969077	-372.70824931305765			0.128392374289356	2.0408714157612627e-11
ITIH2	-0.06378793094388985	0.7096910381331141	0.12368195164786346	0.5036569700530201	-435.06090220040664			0.17134807557570883	0.7849886260417736
ITIH1	-0.29661119226038546	0.09553712063545118	0.16692623646727148	0.5531640162042699	-447.57114148317737			0.17794332239758745	0.1547256995593679
TYMP	0.1973095420058426	0.19590030500774724	0.28045110919815036	0.4325947758817154	-442.8913756798722			0.15256046249205063	0.27955936968728523
EIF2S2	-0.1669574085501034	0.33600275648511724	0.17432528214361287	0.5664131388188045	-500.65356511274194			0.17353557546202691	0.4359022347545374
ANXA7	-0.36605793783637625	0.009172877657349407	0.1966769070987107	0.36256502918623074	-396.4846454664382			0.14049199998285844	0.02021516455879154
RAB5A	-0.40323357189834647	0.021699874236917126	0.02228037889641164	0.5296970978061123	-411.0429335284705			0.1756564659556933	0.043029021693021315
RAB6A	-0.2648113324900845	0.07316780622240562	0.11383100279937725	0.35341657777420477	-332.90124340591865			0.14779211546200896	0.12307744022532191
PSMB1	-0.807060688051896	1.7627043861953634e-07	0.1459325967352462	0.4508694361348849	-446.3872900266433			0.1545274565217541	7.95043610457546e-07
LMNB1	-0.13192937164233676	0.45152366751605344	0.07023163774235462	0.5661276094871913	-474.8670655733804			0.1752335695477642	0.5474252821347138
CAST	0.027415151313212212	0.885327589475454	0.17168529492523488	0.5200949079308274	-367.2183072209541			0.19009398009771758	0.9147509396301279
CYP2B6	0.8224046670620466	6.859720070980522e-07	1.2600029659670455	0.40730750539397775	-350.58219927481764			0.1656306207413952	2.843517296089783e-06
FLG	0.12093748686701986	0.8091953063746278	0.8480509779638491	3.0742767249577545	-564.3050190880041			0.500850445960335	0.8579835739331467
PTMS	-0.016280788972620107	0.9105515429562078	0.23383278693420592	0.3381272665681102	-340.42218778694337			0.144920522288754	0.9341604220900163
CDK11B	-0.06946550400877559	0.7086592359740342	0.1742602097724231	0.5355315010205162	-395.6767626040453			0.18590694908309038	0.784345664228095
ATP6V1B2	-0.18489277512045454	0.28877991749321785	0.032984067707181305	0.5235271015614649	-430.33597280581466			0.17429528268804007	0.3846776229256062
CSRP1	-0.7893196072991215	2.4460478247332195e-06	0.13644805587212738	0.5159409101810207	-472.2445257945226			0.16749217494109442	9.548361575920483e-06
FLNA	-0.1940416182055482	0.25883954357585204	0.1488198060426046	0.4931772523061616	-412.6068012854041			0.17184930958808536	0.3523374866032513
MAOA	-0.5945927326366395	1.785336807131502e-05	0.36635274211003876	0.3719679907043368	-423.3306868917043			0.13859410328591446	6.0946497670900884e-05
ACO1	1.2046306661370232	2.27020641698362e-29	0.2495062842273068	0.21617122781818593	-307.2012254546444			0.10706154825438968	5.566801932349976e-28
ABCB4	0.4042704773655995	0.06928543510082029	0.20856897768352828	0.7459991930825428	-440.976227594888			0.2225480119664709	0.11779877198293762
AGXT	-0.16812627180828915	0.2295079798531927	0.31023683250833317	0.37001792475677525	-419.3039932614315			0.13991549557084748	0.31914807741566176
GPD1	-0.9339098721247835	6.987433610384375e-23	0.26474403121181644	0.1725807690789	-261.3933016335486			0.09483178768617366	1.2165121915679197e-21
VDAC1	0.6564415605239952	3.7336415619322724e-06	0.3521695692212184	0.37603902342689405	-418.7004012620596			0.14191232235402682	1.4131021650704535e-05
BGN	-0.4152856281972856	0.057918271797557305	0.5163511063713877	0.752267490629994	-473.53429525075694			0.21899600497442118	0.10113912858530318
SDHB	0.5183801193403329	9.716354646063689e-06	0.2634654111716946	0.26236734332990436	-344.7385566013281			0.11719065506321452	3.466428983360017e-05
TGM2	1.290850216186374	1.8974731205136525e-22	0.5867877954148286	0.33963626297487315	-410.9629397748329			0.13243380654591094	3.207282235742009e-21
MMUT	0.7600756873902553	1.4846284650711534e-09	0.43904029427330327	0.30268438489734195	-379.870052035194			0.12571493782864318	8.732223505705669e-09
OSBP	0.1613597570985757	0.32512207486362155	0.04454185306311424	0.48722444625402256	-427.8263759312165			0.16398571709419227	0.4255921295771166
PCMT1	-0.6004996223282366	7.125686731897079e-06	0.23353404796792657	0.32884879216607865	-381.64936258830676			0.13374456488693912	2.589941670194742e-05
FBL	-0.23680391672765966	0.15521349169998355	0.032510406586393724	0.4849927044846296	-411.70420002456126			0.16660430726651848	0.23116055521785403
GART	-0.25563940657993434	0.1331008536883137	0.11416100245439578	0.5339728175855885	-474.8606623216083			0.1702009817166763	0.2030925383622736
TNXB	-0.4253583361645883	0.017873748994317675	0.21219656318085034	0.5144587050562501	-403.42360799517087			0.17961074566984006	0.0364808874549907
PAICS	-0.9524201529320843	3.732033833785471e-11	0.14890698995782933	0.3971569325892621	-428.53593650301605			0.14399314217478093	2.598988361848202e-10
SCP2	-1.0259622040600318	5.576164257571063e-13	0.2124500439690578	0.3715894967880638	-401.8095124905492			0.14228796377167066	4.579293383222274e-12
UGT1A1	-1.3881098886422336	4.4551676903684535e-48	0.4353085032469941	0.16532807520741308	-252.91341957696477			0.09528154246470687	2.281307926156317e-46
UGT1A4	-1.2190163372966658	5.287841757305953e-24	0.4787676843478131	0.27499562261489013	-354.9714471681368			0.1206434704487178	1.0006665760293112e-22
UBA1	-0.6026242681847092	6.328828268752278e-07	0.14807063232767761	0.2781643230751788	-354.75794441292396			0.12098695298719893	2.642323744819596e-06
NME1	0.002832189822614875	0.9859345140376905	0.11718040776951708	0.46575422765683056	-439.0186246814949			0.16065164690635642	0.9876363572725081
FDXR	-0.18060194935772392	0.27834207396980604	0.17914421536116346	0.5159187243044173	-466.06579082343546			0.16659908706055715	0.37305123231826964
HNRNPA2B1	-0.24750592093239096	0.1276678507791585	0.024791374372734834	0.5063570836210999	-460.0688938403098			0.16247334364089766	0.1960050513284964
UQCRC2	0.4911334176556819	5.898193938858707e-05	0.2946674810937107	0.27403514947472635	-352.012688467672			0.12226838433487161	0.00018704472946362493
AADAC	-0.2778063485073404	0.006990848847834308	0.49099072133999805	0.1994365619593577	-291.6455082651953			0.10299500311497956	0.01576563192238281
FECH	0.322597465639203	0.029205174158746555	0.123960334817314	0.403542330366674	-416.0162514179194			0.14793258513211643	0.05574146172649326
CES1	-2.026075579878991	4.977239126242731e-44	0.13224010252509039	0.40348978046067097	-433.0542061666124			0.1455802219060807	2.0631841235210938e-42
SFPQ	-0.41601391763184736	0.013159773467398751	0.04642309322618906	0.5185605316965516	-452.1306198847644			0.16778706074298994	0.027838597335044016
PPIB	0.14802151930960544	0.2712620902872581	0.26270581433857215	0.34366929394763857	-393.94583783893927			0.13454535605600101	0.36553196531742754
GLDC	1.3752801922374918	2.781859630143527e-37	0.3348076895893297	0.2129402141192087	-301.91040237484276			0.10779007395543413	9.313880030922847e-36
RPS3	1.0339079933206659	3.085127560561046e-15	0.2630000563759078	0.330161253708883	-398.17386237318124			0.13108326771206094	2.919134284204772e-14
AHCY	-0.502447122141008	1.7498266732831007e-05	0.2126071369543869	0.2557199531593123	-338.10439555042626			0.11699419685279974	5.996945350759603e-05
CFL1	-0.49056556375049626	2.955900897173292e-05	0.19818523655621192	0.257423702703932	-336.02075175724895			0.11744904337674429	9.728210703173349e-05
EIF4B	0.019756417011528547	0.9133818668614454	0.07419837172952194	0.6047612448237375	-489.4050751976622			0.1816283724952151	0.9359610536820344
CPT2	-0.04917664800760309	0.5901682190927238	0.3693109593057918	0.15915574349134523	-244.07509369073273			0.09130589185398713	0.6818068144926557
DTYMK	-0.02275635177225697	0.898612145363757	0.14006071980190168	0.5063644442894557	-404.96569611670543			0.17860061257687118	0.9246357831432038
GPT	-0.13615828135189326	0.2805224271065818	0.26601651452906055	0.3088445404860014	-383.450159278146			0.12617219439882055	0.3756842658404299
EEF1B2	0.9447926556806187	1.1456988241972081e-10	0.18476905126573953	0.4101772001119352	-439.44610266508835			0.14656223879662533	7.731246716772633e-10
ATP5PB	0.982123396531266	1.9477757724184323e-11	0.4847239993602066	0.39869388839725367	-429.7733105674804			0.14636962717995933	1.4012717437109465e-10
ACP1	-0.24314689668231793	0.08001664877038642	0.178940263770689	0.3647711971605463	-409.1979645459503			0.13889429791428753	0.13305538253031782
ACAT1	-1.286369097071276	4.911752134641468e-34	0.2512456276154367	0.21010983339184117	-302.007543239082			0.10576358200503688	1.4018623715427535e-32
COL8A2	-0.413868050719468	0.031747485012150974	0.4462661458537353	0.5726397454707151	-409.9804597422085			0.1927140769954437	0.060078664571907435
AZGP1	0.23670348015004739	0.21411229130014453	0.519826648077281	0.6365395594668948	-475.6181592360308			0.1905308316752423	0.30257264541684387
MPST	0.10248494490011219	0.4354579352539347	0.42629704773784977	0.3244492919540192	-387.1082203181754			0.13141014837789658	0.5335202429817737
RPS12	0.6606633280444315	0.00010588355897228003	0.0952249533651341	0.5404820861563727	-480.8224441070806			0.17041907646889004	0.0003234092564398939
DNAJB1	-0.8140323647661641	6.4382148899877825e-06	0.054090716799674754	0.5510807464628895	-436.4084628324149			0.18043646691817747	2.3637162358176177e-05
ATP5F1A	0.9556318005394335	1.8536128071572865e-15	0.38663931269602203	0.27920828516445456	-362.35489074109			0.12019367197848477	1.7928554984782422e-14
PSMA1	-1.135684552616346	8.26298417726136e-17	0.18186203769931972	0.35778935601614753	-409.0638203264398			0.1363790766854859	8.991159657882517e-16
PSMA2	-1.107286912441527	1.7437111366410442e-16	0.1676105816469469	0.3364769014376766	-386.90504972379244			0.13440381261834278	1.8398794478133686e-15
PSMA3	-0.9747214169278869	8.053073530460782e-14	0.17250124165415295	0.31721984980257334	-371.7099989320229			0.13049440378215613	7.042844961591391e-13
PSMA4	-1.0425578740226586	1.1745014905410466e-13	0.3201860364987904	0.37385124382685486	-416.90881146137053			0.14051350527852638	1.0023564191333147e-12
MSN	-0.41484101203178586	0.0006461277439239975	0.2785682640849859	0.2755400960254245	-350.38045083403904			0.12160170916588171	0.0017771064805239805
DDX6	0.33365107937318284	0.06310327854273964	0.09135029458302976	0.5648116758146273	-455.05806109840523			0.1795306450068308	0.10845291998312905
U2AF2	-0.055311887026358586	0.7432698411224554	0.07322164481058978	0.48917515865007144	-414.9313919678584			0.1688776872670614	0.8108816695622605
RPL13	0.7480219717403621	1.374935846304818e-09	0.18113677899987882	0.2929013239250742	-369.1484181283554			0.12346884001972273	8.168158316017615e-09
IVD	0.23575134318768023	0.12039105520888406	0.1480700599314495	0.43932005528878976	-451.43795038189774			0.15179070119608126	0.18664365727396898
PTBP1	-0.5184487068382172	0.0018720739857060705	0.09993203488424361	0.5320979281673706	-486.8515492990357			0.16671392188521236	0.004800119011950322
TARS1	0.3932464768095241	0.014431400816507007	0.16432351435633386	0.5030328898061339	-484.60340190288093			0.16074876938166305	0.0302711672548659
VARS1	1.2590967958873127	1.5047629994341025e-14	0.07420519402534234	0.5174187442056961	-475.0424757858673			0.1637929063092728	1.3644751989660273e-13
EEF1G	0.6542652305673228	4.939341119579109e-06	0.29262205004553454	0.3909363897078283	-429.39020439169326			0.1432483930067955	1.8493318041262858e-05
FKBP2	-0.29712811632222513	0.025405870510343487	0.3724723399326206	0.3399063591144335	-402.8879807685987			0.13293282780727753	0.049272011076749354
STOM	-0.406920835973811	0.0024322230775866613	0.4245654831233795	0.33581090163113697	-380.6157398407422			0.13422428279943274	0.006066619452834352
AK4	0.38137258667287743	0.000173851662635904	0.264508422855867	0.1937325515452517	-281.1439118931726			0.10158385298543894	0.0005165115096401175
PON1	-1.896671744626335	1.7979972714125976e-53	0.2518951093077227	0.27954439141451887	-361.4546528082801			0.12320914144884644	1.3042971873038886e-51
MAOB	-0.32173448411936795	0.011516132307466434	0.20869724645478333	0.31327429477508945	-382.34516895243655			0.12733717510693154	0.024783172246352365
YWHAQ	0.15755769720344087	0.2610381930454104	0.12678776458208935	0.36398756146480427	-403.90495214702605			0.1401832857512637	0.35449882534482025
RPA1	-0.1122836656892734	0.5150942803357026	0.11304874182752742	0.4894776527655335	-387.07785368708073			0.17249836688270165	0.6108849741583503
APEX1	-0.7893121580388557	1.6577686203721765e-05	0.16036626253898095	0.6086863736547994	-491.2112344874988			0.1832793052607144	5.7151983526098206e-05
CALR	0.6042597557045669	3.1631663591006242e-06	0.24995676240601897	0.3265816619743833	-395.6020415853459			0.12967141786176942	1.2076913664899534e-05
MAP4	-0.17151224980537616	0.14444488266499098	0.33093966645352857	0.24123873485114833	-296.9462647157368			0.11751946526843382	0.21791901275541534
CANX	-0.46550152890313323	0.0006866191111332109	0.18543103706537828	0.3533064169892724	-405.61130636932444			0.13711921835327537	0.0018825257834376695
PSMB8	-0.03540808796586457	0.834283660946627	0.12618230255616578	0.5199396873487985	-459.00065851242493			0.16924596361940106	0.8781667797509538
PSMA5	-1.0221070815575566	1.6549630912887105e-13	0.18854717127678147	0.3621374971699993	-400.62532779901426			0.1386082707920247	1.3986848261813811e-12
PSMB4	-0.5531204677928874	6.511549432302314e-06	0.2017210216399235	0.24106309977349502	-282.73949863562325			0.12266868667761026	2.3816402440416655e-05
PSMB6	-0.7323539261757234	2.378103751038506e-09	0.2740047639655708	0.27671038242529106	-346.4159080408681			0.12268020862048264	1.3619337600519866e-08
PSMB5	-0.879175029222239	1.8402553137936785e-10	0.21762396343116328	0.3450746590007804	-371.76210444853564			0.13792901142722275	1.2228566798911428e-09
ABCD3	-0.944173467743679	1.6207402204182482e-09	0.15538802943352278	0.4461606018789961	-442.53131567873015			0.15653082800485257	9.468821220631444e-09
NDUFS1	1.215539902785837	9.333060784584423e-28	0.23444034383274048	0.2352282766351676	-323.6856789635583			0.11132149725545107	2.1665145101281975e-26
ADH6	-1.3103357327574092	1.2655726906746574e-41	0.12214180533826438	0.18086332975973374	-264.5450247354647			0.09695003081835932	4.896360121032397e-40
LAP3	-0.6203310408591074	2.842199637812362e-10	0.344389415722011	0.18486963674249024	-275.629576892926			0.09835361773363968	1.8326924331227117e-09
HSD11B1	-0.9490971985526846	3.7443579660200404e-10	0.15388542324642218	0.44401556227838074	-452.8307421697241			0.15150821417121083	2.3705189886694147e-09
TPP2	-0.5026956550576175	0.00023029127730393785	0.24157778294393967	0.3497244397910919	-399.6400579175827			0.13648204474936448	0.000672713278164691
TKT	-0.7618858489302825	1.1882050304158567e-08	0.1538365453277397	0.3424437277891408	-397.14575457099045			0.1336311291995741	6.212207080942963e-08
SERPINB3	0.03061094477248618	0.920757783176717	0.8926765663896902	1.4254679065453346	-561.6534634630328			0.30771193867337654	0.9413031711747882
EEF1D	1.0767747238578056	1.4516349925514199e-15	0.1282088026811231	0.3475416309865918	-403.6392801745985			0.13491742756427608	1.427851142390973e-14
ALDH4A1	0.3090293813504352	0.012741356407433483	0.2491288840105546	0.29332628090806373	-371.4437331075901			0.12406245241760375	0.02718468321733051
PBLD	-0.3968288517876236	0.00011205720303255163	0.3675539694322419	0.2019370588221687	-296.8195480892921			0.10272870492272289	0.00034106921412530136
ERP29	-1.0088552301401557	1.9270286207001334e-13	0.32307979358704403	0.35889708175781715	-416.8979428109799			0.13718897247771977	1.6207520911299189e-12
PRDX6	-0.051439526485216346	0.4916716030798767	0.4839245423216102	0.10609509069060312	-163.37014183669362			0.07480453024598398	0.5883163305581205
BLVRB	-0.2702037506877987	0.011253780747950175	0.40003474477695783	0.21353741365818343	-302.99055288932595			0.10660109985569637	0.024319179141912336
PRDX5	-0.15522893306927335	0.1915029950030307	0.20250225145636017	0.26862961381163236	-349.49754171871064			0.11884503107317015	0.2737329345650874
DDT	-0.5409824230459962	1.0400338123641425e-05	0.8160162742423428	0.2909765088826143	-380.5910776317487			0.12270852786162094	3.69530381086933e-05
GCHFR	-0.22286487231149577	0.12716667192929004	0.15813497504681182	0.4171109818943831	-447.0158657954273			0.14610538788627095	0.19540792217907677
PRDX3	-0.8852866488279204	3.515052770204711e-11	0.17614987411343025	0.3415832627676493	-400.11262564366007			0.13366449290583504	2.477614118593685e-10
ATP5F1D	0.3984892869583985	0.005850977690123604	0.17150744927286804	0.40846199557208945	-440.12980990992514			0.14458878239153614	0.01349212206424529
RPL12	0.6348037796565624	9.04622596529334e-05	0.15160046599459856	0.4955505505356907	-469.0581012198136			0.1621529743727714	0.00027974208535658446
